scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
tmk,239004082,2000/11/10,2000/11/19,240,13.1250,64.7917,22.0833,52,21.6667,188,78.3333,31,155,1,53,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/11/20,2000/12/02,240,13.1250,64.7917,22.0833,52,21.6667,188,78.3333,31,155,1,53,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/12/03,2000/12/03,240,13.1250,65.2083,21.6667,51,21.2500,189,78.7500,31,156,1,52,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/12/04,2000/12/04,240,13.1250,65.6250,21.2500,50,20.8333,190,79.1667,31,157,1,51,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/12/05,2000/12/05,240,13.9583,66.4583,19.5833,46,19.1667,194,80.8333,33,159,1,47,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/12/06,2000/12/06,240,14.3750,68.5417,17.0833,40,16.6667,200,83.3333,34,164,1,41,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/12/07,2000/12/07,240,14.7917,68.5417,16.6667,39,16.2500,201,83.7500,35,164,1,40,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/12/08,2000/12/15,240,14.7917,69.3750,15.8333,37,15.4167,203,84.5833,35,166,1,38,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/12/16,2000/12/21,240,14.7917,69.7917,15.4167,36,15.0000,204,85.0000,35,167,1,37,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/12/22,2000/12/26,240,14.7917,69.7917,15.4167,36,15.0000,204,85.0000,35,167,1,37,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/12/27,2000/12/27,240,14.7917,69.7917,15.4167,36,15.0000,204,85.0000,35,167,1,37,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/12/28,2001/01/01,240,14.7917,70.2083,15.0000,35,14.5833,205,85.4167,35,168,1,36,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/01/02,2001/01/08,240,14.7917,70.6250,14.5833,34,14.1667,206,85.8333,35,169,1,35,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/01/09,2001/01/17,240,14.7917,71.4583,13.7500,32,13.3333,208,86.6667,35,171,1,33,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/01/18,2001/01/21,240,14.7917,71.8750,13.3333,31,12.9167,209,87.0833,35,172,1,32,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/01/22,2001/01/24,240,15.2083,71.8750,12.9167,30,12.5000,210,87.5000,36,172,1,31,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/01/25,2001/02/04,240,15.2083,72.2917,12.5000,29,12.0833,211,87.9167,36,173,1,30,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/02/05,2001/02/06,240,15.2083,72.2917,12.5000,29,12.0833,211,87.9167,36,173,1,30,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/02/07,2001/02/07,240,15.2083,72.2917,12.5000,29,12.0833,211,87.9167,36,173,1,30,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/02/08,2001/02/08,240,15.2083,72.2917,12.5000,29,12.0833,211,87.9167,36,173,1,30,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/02/09,2001/02/22,240,15.2083,72.7083,12.0833,28,11.6667,212,88.3333,36,174,1,29,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/02/23,2001/03/01,240,15.2083,72.7083,12.0833,28,11.6667,212,88.3333,36,174,1,29,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/03/02,2001/03/02,240,15.2083,72.7083,12.0833,28,11.6667,212,88.3333,36,174,1,29,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/03/03,2001/03/13,240,15.2083,73.1250,11.6667,27,11.2500,213,88.7500,36,175,1,28,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/03/14,2001/03/20,240,15.6250,73.5417,10.8333,25,10.4167,215,89.5833,37,176,1,26,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/03/21,2001/03/21,240,15.6250,73.9583,10.4167,24,10.0000,216,90.0000,37,177,1,25,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/03/22,2001/03/25,240,15.6250,73.9583,10.4167,24,10.0000,216,90.0000,37,177,1,25,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/03/26,2001/03/26,240,15.6250,74.3750,10.0000,23,9.5833,217,90.4167,37,178,1,24,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/03/27,2001/03/27,240,16.0417,74.3750,9.5833,22,9.1667,218,90.8333,38,178,1,23,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/03/28,2001/03/31,240,16.0417,74.3750,9.5833,22,9.1667,218,90.8333,38,178,1,23,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/04/01,2001/04/09,240,16.0417,74.3750,9.5833,22,9.1667,218,90.8333,38,178,1,23,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/04/10,2001/04/11,240,16.0417,74.7917,9.1667,21,8.7500,219,91.2500,38,179,1,22,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/04/12,2001/04/24,240,16.0417,75.2083,8.7500,20,8.3333,220,91.6667,38,180,1,21,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/04/25,2001/04/25,240,16.0417,75.2083,8.7500,20,8.3333,220,91.6667,38,180,1,21,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/04/26,2001/04/26,240,16.0417,75.2083,8.7500,20,8.3333,220,91.6667,38,180,1,21,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/04/27,2001/05/13,240,16.0417,75.6250,8.3333,19,7.9167,221,92.0833,38,181,1,20,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/05/14,2001/05/28,240,16.0417,75.6250,8.3333,19,7.9167,221,92.0833,38,181,1,20,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/05/29,2001/06/01,240,16.0417,76.0417,7.9167,18,7.5000,222,92.5000,38,182,1,19,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/06/02,2001/06/06,240,16.0417,76.4583,7.5000,17,7.0833,223,92.9167,38,183,1,18,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/06/07,2001/06/07,240,16.0417,76.8750,7.0833,16,6.6667,224,93.3333,38,184,1,17,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/06/08,2001/06/12,240,16.0417,77.2917,6.6667,15,6.2500,225,93.7500,38,185,1,16,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/06/13,2001/06/14,240,16.0417,77.7083,6.2500,14,5.8333,226,94.1667,38,186,1,15,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/06/15,2001/06/18,240,16.0417,78.1250,5.8333,13,5.4167,227,94.5833,38,187,1,14,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/06/19,2001/06/20,240,16.0417,78.9583,5.0000,11,4.5833,229,95.4167,38,189,1,12,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/06/21,2001/06/27,240,16.0417,78.9583,5.0000,11,4.5833,229,95.4167,38,189,1,12,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/06/28,2001/07/08,240,16.4583,78.9583,4.5833,10,4.1667,230,95.8333,39,189,1,11,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/07/09,2001/07/22,240,16.4583,78.9583,4.5833,10,4.1667,230,95.8333,39,189,1,11,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/07/23,2001/08/02,240,16.4583,79.3750,4.1667,9,3.7500,231,96.2500,39,190,1,10,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/08/03,2001/08/07,240,16.4583,79.3750,4.1667,9,3.7500,231,96.2500,39,190,1,10,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/08/08,2001/08/15,240,16.4583,79.3750,4.1667,9,3.7500,231,96.2500,39,190,1,10,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/08/16,2001/08/28,240,16.4583,79.3750,4.1667,9,3.7500,231,96.2500,39,190,1,10,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/08/29,2001/09/17,240,16.4583,79.3750,4.1667,9,3.7500,231,96.2500,39,190,1,10,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/09/18,2001/09/24,240,16.4583,79.7917,3.7500,8,3.3333,232,96.6667,39,191,1,9,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/09/25,2001/09/27,240,16.4583,79.7917,3.7500,8,3.3333,232,96.6667,39,191,1,9,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2001/09/28,2001/10/11,240,16.4583,79.7917,3.7500,8,3.3333,232,96.6667,39,191,1,9,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
