scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
collective,,1998/01/05,1998/03/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/03/23,1998/04/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/04/18,1998/04/27,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/04/28,1998/06/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/06/09,1998/06/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/06/16,1998/07/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/07/23,1998/07/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/07/29,1998/08/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/08/18,1998/08/26,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/08/27,1998/09/01,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/09/02,1998/09/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/09/10,1998/09/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/09/22,1998/09/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/10/01,1998/11/03,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1998/11/04,1999/01/03,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/01/04,1999/01/27,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/01/28,1999/02/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/02/19,1999/03/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/03/05,1999/03/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/03/23,1999/03/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/03/31,1999/04/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/04/16,1999/04/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/04/26,1999/04/27,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/04/28,1999/05/03,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/05/04,1999/05/31,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/06/01,1999/06/01,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/06/02,1999/07/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/07/22,1999/08/05,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/08/06,1999/09/07,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/09/08,1999/11/01,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/11/02,1999/11/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/11/22,1999/11/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/12/01,1999/12/07,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/12/08,1999/12/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/12/14,1999/12/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/12/22,1999/12/29,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,1999/12/30,1999/12/31,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/01/01,2000/01/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/01/10,2000/01/12,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/01/13,2000/01/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/01/19,2000/01/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/01/26,2000/01/26,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/01/27,2000/01/31,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/02/01,2000/02/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/02/10,2000/02/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/02/24,2000/02/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/02/29,2000/02/29,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/03/01,2000/03/05,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/03/06,2000/03/16,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/03/17,2000/05/03,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2000/05/04,2000/05/16,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
